"gene","gene_name","dev_default","rank_default","dev_slide","rank_slide"
"ENSG00000175756","AURKAIP1",87551.0687093441,878,86594.2106352871,880
"ENSG00000242485","MRPL20",82429.3875227055,1066,82195.7296023399,1047
"ENSG00000160075","SSU72",84605.2075135427,987,84532.7426386264,966
"ENSG00000078369","GNB1",110350.660971557,388,110192.117079496,375
"ENSG00000187730","GABRD",94877.5676902777,675,93061.5806906086,698
"ENSG00000158109","TPRG1L",85268.2335782608,961,84652.8441819231,956
"ENSG00000069424","KCNAB2",101068.917955071,549,99947.371204864,551
"ENSG00000116254","CHD5",89481.9135491798,819,88705.0296382219,818
"ENSG00000116251","RPL22",123485.810295209,227,121067.451513335,232
"ENSG00000097021","ACOT7",99836.5654207227,574,97878.995410702,598
"ENSG00000171735","CAMTA1",86678.8103098783,908,85497.8728056018,908
"ENSG00000116288","PARK7",105077.8941894,473,104567.52301823,453
"ENSG00000171603","CLSTN1",127201.181581515,192,125635.628724556,180
"ENSG00000142634","EFHD2",75541.6232039545,1355,74897.7042316637,1356
"ENSG00000159363","ATP13A2",83717.8388058132,1024,83009.3202989619,1019
"ENSG00000117118","SDHB",61990.8384226939,2016,61782.8789219606,2007
"ENSG00000173436","MICOS10",103416.505775415,507,102438.018468363,498
"ENSG00000158747","NBL1",94958.6729352555,672,93691.6120071522,679
"ENSG00000162545","CAMK2N1",142296.58304052,100,141294.598673302,83
"ENSG00000158828","PINK1",108770.435011809,411,107732.860544877,406
"ENSG00000075151","EIF4G3",68004.3398476653,1741,67875.7823811878,1722
"ENSG00000076864","RAP1GAP",89124.1615976198,829,88209.0260212699,829
"ENSG00000070831","CDC42",89816.2361681414,807,89683.6205983921,796
"ENSG00000142676","RPL11",138374.214525716,118,134206.631516523,115
"ENSG00000057757","PITHD1",86324.460571454,916,86145.8064802129,893
"ENSG00000117632","STMN1",142870.735207052,98,140452.39924352,86
"ENSG00000130770","ATP5IF1",116029.11386552,323,113475.666600471,332
"ENSG00000134644","PUM1",66848.2722378935,1807,66010.0728317055,1821
"ENSG00000121769","FABP3",84615.6128265874,986,81585.7059967343,1074
"ENSG00000121753","ADGRB2",96559.396065494,640,95804.0747791666,636
"ENSG00000184007","PTP4A2",89849.8392076289,805,88430.3824144198,823
"ENSG00000175130","MARCKSL1",137769.237852736,119,134613.327490162,113
"ENSG00000134684","YARS",72800.372220068,1489,72503.4965901756,1480
"ENSG00000121905","HPCA",101403.567559019,544,100425.82309993,541
"ENSG00000020129","NCDN",133489.559651169,146,128312.78610873,155
"ENSG00000126067","PSMB2",68329.9376209558,1734,68266.5818337593,1709
"ENSG00000163875","MEAF6",64280.6005486623,1927,64124.2276632805,1905
"ENSG00000197982","C1orf122",94930.859623167,673,94561.5143024765,659
"ENSG00000168653","NDUFS5",119769.521237919,274,118546.970007424,263
"ENSG00000116983","HPCAL4",89780.3648454696,812,89536.4857536393,798
"ENSG00000131236","CAP1",70355.5736847596,1622,70218.6882212048,1597
"ENSG00000131238","PPT1",72770.7523005371,1491,72663.7647699986,1466
"ENSG00000084070","SMAP2",78000.6876617023,1240,77604.3505052026,1227
"ENSG00000117016","RIMS3",86753.6453406188,903,86344.6383168634,888
"ENSG00000117410","ATP6V0B",109721.142522961,395,108709.854607829,395
"ENSG00000142937","RPS8",147860.077229532,81,141016.817360676,85
"ENSG00000173660","UQCRH",118347.619862679,302,117930.620411917,270
"ENSG00000123472","ATPAF1",74864.3104181628,1386,74760.1273738388,1365
"ENSG00000162374","ELAVL4",77436.7579437986,1267,76223.6996550644,1295
"ENSG00000123091","RNF11",104494.600321618,484,103281.327516993,485
"ENSG00000085832","EPS15",83213.9156060825,1042,82779.4765240968,1029
"ENSG00000162378","ZYG11B",72231.4510878062,1517,71778.6499529304,1512
"ENSG00000157216","SSBP3",82800.2335665923,1055,82561.9911547313,1035
"ENSG00000116133","DHCR24",88891.7933319854,835,87962.7122660739,835
"ENSG00000116675","DNAJC6",100218.430846077,561,98683.6936448873,574
"ENSG00000172260","NEGR1",83243.4660994426,1038,82673.6652293194,1034
"ENSG00000154027","AK5",107746.347881211,426,107661.497070335,408
"ENSG00000077254","USP33",63661.3388910004,1956,63248.2855550679,1948
"ENSG00000142875","PRKACB",106723.612068853,448,104491.156305618,454
"ENSG00000117155","SSX2IP",67728.8487912267,1751,67480.9318626663,1739
"ENSG00000153904","DDAH1",95924.8364507008,655,94160.6711343246,665
"ENSG00000143013","LMO4",124133.796359885,222,122232.89171642,217
"ENSG00000189195","BTBD8",73333.8443723752,1454,72581.138616947,1470
"ENSG00000122406","RPL5",114910.729794176,335,114269.642901976,319
"ENSG00000117600","PLPPR4",58571.3744969279,2086,57976.7427812276,2086
"ENSG00000085433","WDR47",69724.6757500692,1654,69402.1259788704,1639
"ENSG00000031698","SARS",95205.0421034909,663,93165.1856555796,695
"ENSG00000197106","SLC6A17",86414.3287588655,913,85542.7817160367,905
"ENSG00000177301","KCNA2",73271.09490109,1457,72729.7434909717,1462
"ENSG00000116459","ATP5PB",82464.7059308724,1063,82268.3699293761,1045
"ENSG00000163399","ATP1A1",131969.571361444,155,129063.037629056,146
"ENSG00000198162","MAN1A2",81483.2902052051,1104,79973.5549557474,1128
"ENSG00000159164","SV2A",102088.526244047,533,101901.479933807,514
"ENSG00000266472","MRPS21",93772.5341004831,710,93105.0938848018,696
"ENSG00000143420","ENSA",97714.1007861333,624,97120.8989182656,616
"ENSG00000213190","MLLT11",107317.376765869,435,106653.023670632,422
"ENSG00000159377","PSMB4",89937.8864021936,802,89868.022399101,788
"ENSG00000143543","JTB",80988.8977035349,1117,80699.7211857258,1105
"ENSG00000177954","RPS27",166817.095761754,40,144589.560627135,70
"ENSG00000143549","TPM3",87074.3781026921,895,86920.8904100091,870
"ENSG00000143612","C1orf43",71721.4999124301,1543,71665.3486821306,1519
"ENSG00000160710","ADAR",77831.5815051224,1247,77726.6509320546,1224
"ENSG00000132718","SYT11",113226.870367886,361,111993.442793678,353
"ENSG00000160781","PAQR6",127209.477998873,191,126072.179957402,175
"ENSG00000125462","C1orf61",140803.27602441,109,137767.900252886,97
"ENSG00000116604","MEF2D",67578.2968711793,1760,67455.5239294947,1740
"ENSG00000132692","BCAN",87364.6454389698,882,87085.1269879678,864
"ENSG00000162706","CADM3",88428.7087682914,850,88068.6009329484,834
"ENSG00000162729","IGSF8",89503.3738518342,817,88816.0494332754,813
"ENSG00000018625","ATP1A2",133185.770047003,150,130109.984279963,138
"ENSG00000162734","PEA15",121916.646501912,247,121307.839517811,229
"ENSG00000158864","NDUFS2",83822.0048310976,1020,83301.9532337626,1007
"ENSG00000143252","SDHC",69525.3551865807,1671,69256.9835971126,1648
"ENSG00000152332","UHMK1",62771.9430966072,1990,62060.1318218901,1997
"ENSG00000117152","RGS4",119496.935210317,281,119273.79229424,247
"ENSG00000143198","MGST3",116028.845233196,324,112815.810594913,347
"ENSG00000143158","MPC2",84548.0696253346,992,84295.0295577366,975
"ENSG00000143164","DCAF6",66184.1781888065,1837,66085.7208365881,1816
"ENSG00000143153","ATP1B1",154097.019539535,59,152792.953954712,47
"ENSG00000075945","KIFAP3",89136.9574576559,828,88706.4823833165,817
"ENSG00000116161","CACYBP",87560.9069309168,877,87168.1134899599,861
"ENSG00000157064","NMNAT2",75609.8446218808,1354,75404.9414185475,1333
"ENSG00000118200","CAMSAP2",78153.304963448,1235,77590.8486873716,1231
"ENSG00000116857","TMEM9",84717.8523452467,985,84582.9161962017,963
"ENSG00000159176","CSRP1",129543.079953911,170,125827.975203317,177
"ENSG00000134375","TIMM17A",72143.4660257237,1522,71854.5152701812,1507
"ENSG00000170075","GPR37L1",79384.8173074982,1170,78827.488936055,1173
"ENSG00000143862","ARL8A",74111.2809366048,1417,73885.552709538,1399
"ENSG00000184144","CNTN2",86177.3471037314,923,82916.238671926,1022
"ENSG00000174514","MFSD4A",73211.2294311655,1460,73031.6281146335,1444
"ENSG00000117691","NENF",100021.823599274,566,99473.6087936461,556
"ENSG00000162817","C1orf115",76451.3849365865,1313,76264.3112054403,1293
"ENSG00000143742","SRP9",87724.1493016543,871,87077.6057566584,865
"ENSG00000163041","H3F3A",94442.947793897,689,93641.1960154503,681
"ENSG00000143761","ARF1",106077.069274884,458,105630.208054477,434
"ENSG00000143774","GUK1",127195.807420304,193,121931.749368145,223
"ENSG00000168159","RNF187",107695.80231801,427,105403.237755723,439
"ENSG00000177614","PGBD5",68765.1902363539,1714,68731.588148389,1682
"ENSG00000135744","AGT",101907.385482576,540,99276.1782575063,563
"ENSG00000135750","KCNK1",69938.3725753024,1642,69570.4897834124,1629
"ENSG00000173726","TOMM20",101276.554993661,546,100742.46483426,537
"ENSG00000117020","AKT3",72799.6139469725,1490,72774.0083703985,1458
"ENSG00000179456","ZBTB18",82138.8494893017,1078,80894.4684929373,1097
"ENSG00000186487","MYT1L",78332.8652760667,1225,77925.0976458353,1218
"ENSG00000171863","RPS7",123238.0475567,229,121198.689088535,231
"ENSG00000115738","ID2",85590.8332911466,948,84878.0622563413,945
"ENSG00000119185","ITGB1BP1",71976.4846805955,1534,71722.7206328524,1513
"ENSG00000115756","HPCAL1",119228.705967648,286,118525.708001059,264
"ENSG00000162975","KCNF1",67371.3598679234,1774,67128.4376376452,1756
"ENSG00000134318","ROCK2",65749.793300165,1857,65244.1536047079,1856
"ENSG00000162981","LRATD1",63090.2795729137,1978,62841.6020189585,1966
"ENSG00000079785","DDX1",70732.4681250333,1602,70445.2152482248,1583
"ENSG00000197872","FAM49A",78834.593276803,1201,78745.5376300949,1178
"ENSG00000163032","VSNL1",171937.880700473,36,170310.387751958,29
"ENSG00000143878","RHOB",103835.75296066,495,103633.396555383,473
"ENSG00000084731","KIF3C",106029.052920701,460,103247.304088604,486
"ENSG00000084733","RAB10",62483.6575445734,2000,61658.1326699298,2011
"ENSG00000084764","MAPRE3",96196.8511312515,649,95356.1019104917,646
"ENSG00000115194","SLC30A3",66606.2222122696,1818,66253.6632896487,1808
"ENSG00000115234","SNX17",68745.0601736074,1715,68465.1997872057,1699
"ENSG00000115226","FNDC4",67448.3499870356,1767,66789.3925238405,1779
"ENSG00000243147","MRPL33",72474.7630006757,1507,71671.6775571699,1516
"ENSG00000213639","PPP1CB",99922.4399367765,570,97221.9156220113,614
"ENSG00000119801","YPEL5",83728.1082880248,1022,83402.5820739151,1003
"ENSG00000013016","EHD3",76137.1549206452,1329,76032.1720276574,1307
"ENSG00000152154","TMEM178A",73365.2336947932,1450,72936.1312811603,1451
"ENSG00000183023","SLC8A1",69188.1092594074,1687,68623.9978769455,1688
"ENSG00000115944","COX7A2L",79867.9454656349,1156,79566.7842334122,1144
"ENSG00000138078","PREPL",119923.704294374,273,116923.593831393,288
"ENSG00000171132","PRKCE",76589.3072532766,1308,76427.1545532334,1282
"ENSG00000143933","CALM2",144042.619720172,93,143135.079143741,77
"ENSG00000179915","NRXN1",93297.8944229641,725,92056.0226912639,732
"ENSG00000068912","ERLEC1",69565.8033174666,1667,69434.2904927735,1635
"ENSG00000170634","ACYP2",76948.5213525086,1294,76635.6817585219,1276
"ENSG00000115310","RTN4",133581.880083772,145,130564.519386921,135
"ENSG00000143947","RPS27A",149863.034735892,72,145821.792185588,64
"ENSG00000115355","CCDC88A",68562.3343755191,1724,67581.4671191815,1734
"ENSG00000163001","CFAP36",69429.3577674028,1675,68600.698302854,1690
"ENSG00000115484","CCT4",75302.6631123332,1366,74944.9795375259,1353
"ENSG00000014641","MDH1",139367.793673935,114,137136.675655001,100
"ENSG00000169764","UGP2",85278.1715555812,960,84328.9630935049,972
"ENSG00000138069","RAB1A",88020.4245605563,862,87460.4471315956,851
"ENSG00000138071","ACTR2",85558.0454696721,951,84544.1025229998,964
"ENSG00000221823","PPP3R1",86698.8060402835,906,85197.321992939,929
"ENSG00000119865","CNRIP1",79747.3616797882,1162,79424.6426649119,1151
"ENSG00000115977","AAK1",78318.5105131128,1227,77872.6034597549,1221
"ENSG00000075340","ADD2",74902.9570970358,1384,74463.8930913265,1378
"ENSG00000144040","SFXN5",76718.2905099691,1299,76124.6930265417,1301
"ENSG00000135624","CCT7",78561.1339647163,1214,78425.5074633715,1193
"ENSG00000163013","FBXO41",65145.1107520019,1882,64935.7605633544,1868
"ENSG00000204843","DCTN1",101245.604140614,547,100531.756158006,540
"ENSG00000066032","CTNNA2",74097.5493385756,1419,73993.0849745668,1392
"ENSG00000034510","TMSB10",226658.232311995,19,210812.200921048,18
"ENSG00000068615","REEP1",59845.5528371249,2072,59692.0215529886,2067
"ENSG00000172005","MAL",90208.1525934223,796,85377.0212335421,917
"ENSG00000084090","STARD7",82251.3840491594,1074,81728.7988878523,1065
"ENSG00000135940","COX5B",127317.912753033,189,124381.052748678,196
"ENSG00000115073","ACTR1B",73254.3822641213,1458,72707.6983322348,1464
"ENSG00000196872","KIAA1211L",61980.2225651018,2018,61800.7211846724,2006
"ENSG00000170500","LONRF2",82182.8311012506,1076,81977.6020812439,1053
"ENSG00000071082","RPL31",129332.307824075,174,127567.304928517,160
"ENSG00000175874","CREG2",99903.5036867134,571,98579.1905327745,578
"ENSG00000071054","MAP4K4",70132.9472767414,1634,67481.2798994951,1738
"ENSG00000175701","MTLN",80085.5794490709,1147,78843.785795424,1171
"ENSG00000155368","DBI",104870.760028435,476,103845.784525803,469
"ENSG00000136717","BIN1",99756.8056342294,576,99397.6692923423,558
"ENSG00000136720","HS6ST1",71522.3256254713,1552,71154.7938349677,1545
"ENSG00000152082","MZT2B",115890.361722574,327,112470.866812971,351
"ENSG00000136002","ARHGEF4",83334.2906640241,1033,82700.0986554988,1032
"ENSG00000152102","FAM168B",84012.2768253263,1009,83839.5495824719,992
"ENSG00000115762","PLEKHB2",91353.8224077213,769,91030.9362830219,760
"ENSG00000173272","MZT2A",88619.5477319527,844,86901.7657624989,872
"ENSG00000048991","R3HDM1",69961.4607501107,1640,69649.5027723141,1628
"ENSG00000169554","ZEB2",71549.5788874134,1550,69530.7709682986,1631
"ENSG00000168280","KIF5C",107384.165832191,432,106541.060744989,424
"ENSG00000182389","CACNB4",60869.0275630122,2051,60512.2781186765,2046
"ENSG00000157827","FMNL2",66295.363602658,1831,64354.5949871406,1895
"ENSG00000162989","KCNJ3",60743.9784581559,2056,60252.8183309297,2050
"ENSG00000136541","ERMN",81335.1152872898,1108,77328.9428664079,1246
"ENSG00000144283","PKP4",68624.9001277053,1717,67825.8303834033,1725
"ENSG00000136535","TBR1",73778.9083347606,1431,73517.7995671671,1412
"ENSG00000144290","SLC4A10",74429.7142808402,1403,73654.9012115133,1406
"ENSG00000136531","SCN2A",90354.6070468429,792,89342.6996566596,804
"ENSG00000178662","CSRNP3",66922.0570150017,1803,65519.1192692248,1843
"ENSG00000144285","SCN1A",63202.7344104493,1971,62936.8235912275,1963
"ENSG00000128683","GAD1",87070.1275256085,896,84992.5414941206,939
"ENSG00000091428","RAPGEF4",77574.1600128773,1256,76667.4963746282,1273
"ENSG00000138430","OLA1",74465.1364030364,1401,74175.5259194972,1387
"ENSG00000128656","CHN1",152156.115258333,64,150771.835404838,53
"ENSG00000154518","ATP5MC3",111028.244959552,381,109617.423842729,382
"ENSG00000170035","UBE2E3",73166.2820299121,1463,73067.1545181286,1443
"ENSG00000061676","NCKAP1",97436.5748464478,626,96506.7320095669,624
"ENSG00000065548","ZC3H15",65759.773408934,1855,65476.828964777,1846
"ENSG00000151690","MFSD6",68560.9864532012,1725,68451.8520135046,1700
"ENSG00000115419","GLS",92435.9589696631,743,91980.7139652585,735
"ENSG00000196950","SLC39A10",91921.965552579,757,90228.8111162274,782
"ENSG00000115541","HSPE1",101978.250676425,537,99422.8999193894,557
"ENSG00000119013","NDUFB3",77884.5514625369,1246,77412.6010803409,1239
"ENSG00000116030","SUMO1",72084.290073722,1527,71986.3343554745,1501
"ENSG00000204217","BMPR2",72483.3638434923,1506,71894.0233026206,1504
"ENSG00000138443","ABI2",87176.2113618149,890,86382.6843720747,887
"ENSG00000023228","NDUFS1",77161.2738053813,1279,76951.2701677649,1260
"ENSG00000114948","ADAM23",64120.7489321163,1933,64017.640530281,1911
"ENSG00000078018","MAP2",122634.755821815,235,122361.234759249,214
"ENSG00000197756","RPL37A",162174.116753735,47,152669.448358255,49
"ENSG00000163466","ARPC2",76725.8715943821,1298,76649.9335695032,1274
"ENSG00000127838","PNKD",87349.9518929732,883,86816.9424311896,875
"ENSG00000171450","CDK5R2",76665.1697908786,1301,75899.652762819,1314
"ENSG00000144567","RETREG2",98004.4492587012,620,96382.7502448046,626
"ENSG00000127824","TUBA4A",107113.048438906,437,105751.890271526,433
"ENSG00000054356","PTPRN",103376.40940974,509,102205.901256001,504
"ENSG00000116106","EPHA4",71190.2310495705,1580,70617.1226259566,1574
"ENSG00000123983","ACSL3",78856.2242403093,1198,77871.3399951078,1222
"ENSG00000171951","SCG2",90430.1833015054,791,89532.6430799082,799
"ENSG00000135932","CAB39",75690.3813795411,1347,75494.0267464933,1329
"ENSG00000135916","ITM2C",126529.424767753,196,125017.054321001,186
"ENSG00000173692","PSMD1",67321.3690236403,1783,66944.6026687559,1765
"ENSG00000115468","EFHD1",70502.7766319069,1615,67764.8232584544,1728
"ENSG00000182600","SNORC",84563.943859324,991,84253.1792512336,977
"ENSG00000066248","NGEF",100565.572949181,555,99304.1303893859,562
"ENSG00000198612","COPS8",70413.1667432124,1619,70284.8629386814,1594
"ENSG00000172428","COPS9",126478.549336693,198,119438.66562415,244
"ENSG00000130294","KIF1A",113762.390162942,352,112862.402444613,345
"ENSG00000115685","PPP1R7",75451.6402516074,1360,75366.982156861,1334
"ENSG00000168385","SEPTIN2",77153.2974847669,1280,75970.2106333499,1312
"ENSG00000134121","CHL1",96264.2475369459,646,95269.4495667307,648
"ENSG00000150995","ITPR1",81189.7915263053,1113,80863.5333314968,1099
"ENSG00000134107","BHLHE40",60315.4248345874,2065,60115.5188106449,2055
"ENSG00000134108","ARL8B",82020.96840816,1083,81820.5663879982,1059
"ENSG00000254999","BRK1",89197.5955567601,827,89007.1256899801,807
"ENSG00000157087","ATP2B2",107334.298428032,434,107250.327501304,414
"ENSG00000157152","SYN2",115326.312766444,331,114712.862258155,313
"ENSG00000144713","RPL32",146336.874713766,87,143214.432549984,76
"ENSG00000144711","IQSEC1",94546.0470959749,686,94463.8835075379,661
"ENSG00000182568","SATB1",72063.1653761236,1528,71577.7697942408,1525
"ENSG00000174748","RPL15",120969.445091406,262,120011.179913724,240
"ENSG00000151090","THRB",63208.9250067322,1970,61992.459406341,2000
"ENSG00000172995","ARPP21",72670.3366871277,1499,72338.447964474,1488
"ENSG00000168314","MOBP",148749.5349977,76,144637.7246056,69
"ENSG00000114784","EIF1B",83877.015152712,1015,83714.1608683833,997
"ENSG00000168036","CTNNB1",92673.1975278732,738,91883.7479199542,739
"ENSG00000187094","CCK",222017.643246116,20,205437.577148593,21
"ENSG00000181061","HIGD1A",93954.709906281,703,93274.7661741235,692
"ENSG00000114646","CSPG5",74282.7646245926,1409,73904.6916122001,1397
"ENSG00000047849","MAP4",105805.071650951,462,104908.850114404,446
"ENSG00000010256","UQCRC1",94635.6202537956,685,93908.3791356047,671
"ENSG00000178467","P4HTM",77442.7603903993,1266,77021.7033501883,1255
"ENSG00000164061","BSN",90323.766930639,795,90283.4499595165,779
"ENSG00000164076","CAMKV",95818.4932167587,657,94755.9838083799,655
"ENSG00000114353","GNAI2",80752.0465251657,1123,80505.0979412607,1111
"ENSG00000012171","SEMA3B",57952.2587598318,2092,56520.8690893437,2091
"ENSG00000088538","DOCK3",70317.0224531885,1625,69566.5527866992,1630
"ENSG00000162244","RPL29",127731.775398395,184,126372.619270801,170
"ENSG00000164091","WDR82",74507.1624379816,1399,73437.6616611393,1419
"ENSG00000010322","NISCH",88332.3822080337,853,86668.9150527461,879
"ENSG00000114902","SPCS1",81857.3322178948,1092,81776.0256717336,1063
"ENSG00000168309","FAM107A",140980.372112336,107,137521.039761234,99
"ENSG00000163618","CADPS",78283.0166476833,1228,77964.4854513883,1216
"ENSG00000163630","SYNPR",85504.1385332425,952,85220.4774079429,927
"ENSG00000144746","ARL6IP5",90736.2490406062,785,90201.8350811957,783
"ENSG00000175161","CADM2",95094.6298898871,670,93364.9579479762,691
"ENSG00000269028","MTRNR2L12",667521.358426804,4,399998.372201175,5
"ENSG00000080822","CLDND1",135129.901757898,132,125650.071418711,179
"ENSG00000081154","PCNP",76202.8014309669,1326,75748.2109601262,1321
"ENSG00000114391","RPL24",122989.205397477,232,120785.594832145,233
"ENSG00000144834","TAGLN3",121178.852461325,257,118964.991272774,257
"ENSG00000114573","ATP6V1A",96779.2928770111,637,95895.8605722737,633
"ENSG00000172020","GAP43",127490.027827559,186,126806.923860984,167
"ENSG00000185565","LSAMP",75641.2831829785,1353,75136.5375228218,1344
"ENSG00000065518","NDUFB4",101739.683172983,542,101044.569151102,533
"ENSG00000160145","KALRN",78329.0908259586,1226,78183.1494811261,1206
"ENSG00000114544","SLC41A3",61530.582035338,2036,61505.1448699995,2018
"ENSG00000114631","PODXL2",85003.0007655934,975,84227.4887104366,980
"ENSG00000074416","MGLL",85005.6196408983,973,84864.4315820944,947
"ENSG00000184897","H1FX",94332.0137956534,692,93820.0558659111,676
"ENSG00000091513","TF",154866.117829703,57,146189.165164216,62
"ENSG00000154917","RAB6B",114438.458001586,343,113961.929251885,324
"ENSG00000158258","CLSTN2",63038.6202178714,1980,62359.7618671651,1982
"ENSG00000069849","ATP1B3",65345.5309109572,1873,65179.5372035493,1860
"ENSG00000070087","PFN2",114522.414062547,341,113960.705808657,325
"ENSG00000120742","SERP1",67368.746178357,1775,66984.5698265589,1763
"ENSG00000163590","PPM1L",60271.8534409443,2068,60010.3929944791,2059
"ENSG00000163536","SERPINI1",125710.576642085,208,124693.556348137,190
"ENSG00000013297","CLDN11",98949.951652934,596,91371.0373406431,751
"ENSG00000177565","TBL1XR1",64368.5855875846,1921,64122.3705001452,1906
"ENSG00000172667","ZMAT3",64854.1979368831,1899,64314.4326560272,1897
"ENSG00000136521","NDUFB5",78880.8024728856,1196,78761.1073193447,1176
"ENSG00000114757","PEX5L",73493.3055714662,1445,72488.3380544039,1483
"ENSG00000242808","SOX2-OT",89791.9150113242,809,86580.7016972717,881
"ENSG00000161203","AP2M1",126433.777818301,200,123593.462509398,203
"ENSG00000163888","CAMK2N2",66917.036529984,1804,65610.4866234283,1839
"ENSG00000175166","PSMD2",80452.5576179633,1134,79834.5714611981,1131
"ENSG00000175182","FAM131A",87601.8129672674,874,86685.8054278984,878
"ENSG00000156976","EIF4A2",124845.893167642,217,123666.41802554,202
"ENSG00000157005","SST",90926.90780076,778,88298.6184407536,825
"ENSG00000114279","FGF12",78711.6315217681,1208,78320.0076857689,1200
"ENSG00000198836","OPA1",64941.6235323715,1891,64169.3543926259,1903
"ENSG00000189058","APOD",151997.289780929,65,148983.758152003,58
"ENSG00000169020","ATP5ME",128436.175575729,178,124851.321586595,188
"ENSG00000168993","CPLX1",110644.605522929,386,107842.282520224,405
"ENSG00000068078","FGFR3",78833.5821153792,1202,78156.203408894,1209
"ENSG00000243449","C4orf48",119325.36486388,285,116646.13001246,290
"ENSG00000185818","NAT8L",109223.636183182,402,107099.486897499,418
"ENSG00000163956","LRPAP1",89840.3922106038,806,88666.4792037063,819
"ENSG00000168824","NSG1",81243.5425388926,1111,80603.4826581945,1109
"ENSG00000072832","CRMP1",84368.9884032726,998,84079.8865992944,986
"ENSG00000074211","PPP2R2C",87701.8325000524,872,87614.301000254,844
"ENSG00000179010","MRFAP1",103739.931015251,497,103468.732783908,481
"ENSG00000169744","LDB2",69170.8513641909,1688,69062.5380615997,1661
"ENSG00000151552","QDPR",130644.674780559,162,127530.053233265,161
"ENSG00000185774","KCNIP4",64533.6036171591,1912,64170.1643157189,1902
"ENSG00000169851","PCDH7",66977.6137487158,1801,66152.2154720762,1812
"ENSG00000078140","UBE2K",64882.6286201111,1897,64745.8254038866,1879
"ENSG00000154277","UCHL1",161410.103927261,49,157206.082981542,42
"ENSG00000109180","OCIAD1",99182.2412636261,589,98963.282950444,566
"ENSG00000171476","HOPX",122303.35235279,239,121449.129228876,227
"ENSG00000018189","RUFY3",85564.8169502569,950,84958.6461821813,941
"ENSG00000132463","GRSF1",71330.5898007627,1571,71171.1089668985,1543
"ENSG00000169116","PARM1",65554.3336934693,1862,65001.2858653843,1865
"ENSG00000138757","G3BP2",94735.0815257741,678,93887.606463044,672
"ENSG00000138758","SEPTIN11",64292.1648922224,1926,64263.3104542645,1899
"ENSG00000118816","CCNI",113565.73981477,355,110797.172072161,366
"ENSG00000145293","ENOPH1",71382.8451416317,1566,70719.1719622377,1568
"ENSG00000145284","SCD5",112389.139288821,367,109802.083023329,378
"ENSG00000109339","MAPK10",94735.6485242924,677,93851.777543831,675
"ENSG00000152583","SPARCL1",174895.673355741,32,165076.880613318,32
"ENSG00000163644","PPM1K",73928.8126702635,1425,72801.8515977682,1455
"ENSG00000177432","NAP1L5",82446.2385231931,1064,82254.3398332615,1046
"ENSG00000145335","SNCA",110861.744221238,383,110406.309639407,371
"ENSG00000138698","RAP1GDS1",73221.9877096172,1459,73102.3962789148,1439
"ENSG00000168785","TSPAN5",72644.7327327118,1501,72458.3658055244,1485
"ENSG00000164032","H2AFZ",93607.3101367514,716,92030.2046791567,733
"ENSG00000138814","PPP3CA",121796.605566353,249,119034.347735422,255
"ENSG00000109332","UBE2D3",85064.0856504138,972,84593.1830104437,962
"ENSG00000109475","RPL34",158468.16878154,53,148995.132827063,57
"ENSG00000145362","ANK2",109593.419577685,399,108618.088457137,396
"ENSG00000145349","CAMK2D",66768.6028798766,1810,66359.3898477078,1800
"ENSG00000138650","PCDH10",61517.8692986977,2037,61345.3386961986,2026
"ENSG00000109390","NDUFC1",92740.1568755092,736,91323.2634379923,752
"ENSG00000153130","SCOC",90156.8027299874,798,89016.0065010791,806
"ENSG00000109670","FBXW7",92905.4503793546,733,92181.7645722971,728
"ENSG00000109654","TRIM2",98191.9591990721,614,97278.5771164232,612
"ENSG00000061918","GUCY1B1",85781.5204494973,942,85150.8126070522,934
"ENSG00000109738","GLRB",70567.2098240612,1613,70181.5018886934,1600
"ENSG00000120251","GRIA2",102397.452335055,528,101019.921901371,536
"ENSG00000164124","TMEM144",68643.5750611213,1716,65181.3188965088,1859
"ENSG00000109756","RAPGEF2",63502.2171039967,1963,63414.6032065457,1941
"ENSG00000109472","CPE",154405.374180692,58,149100.206400348,56
"ENSG00000164106","SCRG1",85174.9458409963,967,84833.1184613611,949
"ENSG00000150625","GPM6A",161246.108926336,50,150128.389386633,54
"ENSG00000151729","SLC25A4",100610.246042304,554,100147.536935905,545
"ENSG00000073578","SDHA",73337.8609643062,1453,73150.8991940124,1437
"ENSG00000215218","UBE2QL1",88201.9249109486,857,88106.3040328749,833
"ENSG00000150753","CCT5",65767.7700395547,1854,65509.4883880613,1844
"ENSG00000145495","MARCH6",92425.8469847075,744,91632.2318443221,745
"ENSG00000169862","CTNND2",91275.1825659557,771,91039.1080159995,759
"ENSG00000176788","BASP1",136124.780472953,127,134553.982057777,114
"ENSG00000113387","SUB1",103699.236397317,499,103472.367477209,480
"ENSG00000164187","LMBRD2",60379.7828125488,2062,59373.2168835578,2072
"ENSG00000079215","SLC1A3",142952.631803153,96,138450.3140549,93
"ENSG00000145592","RPL37",153575.594799963,61,145574.171176313,67
"ENSG00000083720","OXCT1",73075.1442281625,1470,72510.6386409106,1477
"ENSG00000250722","SELENOP",91429.3497935188,768,86701.0889431701,877
"ENSG00000145632","PLK2",64242.7052775765,1929,63859.5934893442,1920
"ENSG00000152932","RAB3C",85092.4815289136,970,84541.5036130967,965
"ENSG00000197860","SGTB",67324.4305517983,1782,66792.8076020717,1778
